date,quiniela,period,position,result
2018-07-02,mendoza,primera,2,3651
2018-07-02,mendoza,primera,3,4224
2018-07-02,mendoza,primera,4,9782
2018-07-02,mendoza,primera,5,6859
2018-07-02,mendoza,primera,6,1026
2018-07-02,mendoza,primera,7,6455
2018-07-02,mendoza,primera,8,8790
2018-07-02,mendoza,primera,9,0673
2018-07-02,mendoza,primera,10,2567
2018-07-02,mendoza,primera,11,0250
2018-07-02,mendoza,primera,12,9448
2018-07-02,mendoza,primera,13,4165
2018-07-02,mendoza,primera,14,7864
2018-07-02,mendoza,primera,15,9489
2018-07-02,mendoza,primera,16,5476
2018-07-02,mendoza,primera,17,0165
2018-07-02,mendoza,primera,18,2056
2018-07-02,mendoza,primera,19,9862
2018-07-02,mendoza,primera,20,2148
2018-07-02,mendoza,primera,Letras,- - - 
2018-07-03,mendoza,primera,1,1906
2018-07-03,mendoza,primera,2,6034
2018-07-03,mendoza,primera,3,5329
2018-07-03,mendoza,primera,4,8164
2018-07-03,mendoza,primera,5,3276
2018-07-03,mendoza,primera,6,2203
2018-07-03,mendoza,primera,7,6812
2018-07-03,mendoza,primera,8,9707
2018-07-03,mendoza,primera,9,3173
2018-07-03,mendoza,primera,10,0337
2018-07-03,mendoza,primera,11,0438
2018-07-03,mendoza,primera,12,4044
2018-07-03,mendoza,primera,13,5872
2018-07-03,mendoza,primera,14,2520
2018-07-03,mendoza,primera,15,9727
2018-07-03,mendoza,primera,16,8754
2018-07-03,mendoza,primera,17,7507
2018-07-03,mendoza,primera,18,7394
2018-07-03,mendoza,primera,19,0849
2018-07-03,mendoza,primera,20,9741
2018-07-03,mendoza,primera,Letras,- - - 
2018-07-04,mendoza,primera,1,1428
2018-07-04,mendoza,primera,2,7907
2018-07-04,mendoza,primera,3,6722
2018-07-04,mendoza,primera,4,6461
2018-07-04,mendoza,primera,5,9798
2018-07-04,mendoza,primera,6,3604
2018-07-04,mendoza,primera,7,5710
2018-07-04,mendoza,primera,8,6518
2018-07-04,mendoza,primera,9,9081
2018-07-04,mendoza,primera,10,1529
2018-07-04,mendoza,primera,11,4911
2018-07-04,mendoza,primera,12,9886
2018-07-04,mendoza,primera,13,0115
