date,quiniela,period,position,result
2014-12-03,misiones,matutina,16,8095
2014-12-03,misiones,matutina,17,7127
2014-12-03,misiones,matutina,18,8751
2014-12-03,misiones,matutina,19,6811
2014-12-03,misiones,matutina,20,2078
2014-12-03,misiones,matutina,Letras,- - - 
2014-12-04,misiones,matutina, 1,9439
2014-12-04,misiones,matutina,2,3516
2014-12-04,misiones,matutina,3,3041
2014-12-04,misiones,matutina,4,9701
2014-12-04,misiones,matutina,5,9083
2014-12-04,misiones,matutina,6,2847
2014-12-04,misiones,matutina,7,8690
2014-12-04,misiones,matutina,8,4671
2014-12-04,misiones,matutina,9,8134
2014-12-04,misiones,matutina,10,2220
2014-12-04,misiones,matutina,11,2808
2014-12-04,misiones,matutina,12,5879
2014-12-04,misiones,matutina,13,6132
2014-12-04,misiones,matutina,14,7601
2014-12-04,misiones,matutina,15,8847
2014-12-04,misiones,matutina,16,8172
2014-12-04,misiones,matutina,17,7972
2014-12-04,misiones,matutina,18,6730
2014-12-04,misiones,matutina,19,7944
2014-12-04,misiones,matutina,20,3851
2014-12-04,misiones,matutina,Letras,- - - 
2014-12-05,misiones,matutina, 1,3926
2014-12-05,misiones,matutina,2,1272
2014-12-05,misiones,matutina,3,2481
2014-12-05,misiones,matutina,4,9763
2014-12-05,misiones,matutina,5,3337
2014-12-05,misiones,matutina,6,5050
2014-12-05,misiones,matutina,7,4630
2014-12-05,misiones,matutina,8,7927
2014-12-05,misiones,matutina,9,2532
2014-12-05,misiones,matutina,10,2588
2014-12-05,misiones,matutina,11,8808
2014-12-05,misiones,matutina,12,1063
2014-12-05,misiones,matutina,13,4270
2014-12-05,misiones,matutina,14,1864
2014-12-05,misiones,matutina,15,5947
2014-12-05,misiones,matutina,16,8179
2014-12-05,misiones,matutina,17,3461
2014-12-05,misiones,matutina,18,9197
2014-12-05,misiones,matutina,19,9377
2014-12-05,misiones,matutina,20,5447
2014-12-05,misiones,matutina,Letras,- - - 
2014-12-06,misiones,matutina, 1,0385
2014-12-06,misiones,matutina,2,3702
2014-12-06,misiones,matutina,3,5519
2014-12-06,misiones,matutina,4,5348
2014-12-06,misiones,matutina,5,2661
2014-12-06,misiones,matutina,6,9075
2014-12-06,misiones,matutina,7,4213
2014-12-06,misiones,matutina,8,3843
2014-12-06,misiones,matutina,9,9202
2014-12-06,misiones,matutina,10,6975
2014-12-06,misiones,matutina,11,9402
2014-12-06,misiones,matutina,12,4335
2014-12-06,misiones,matutina,13,8721
2014-12-06,misiones,matutina,14,6590
2014-12-06,misiones,matutina,15,3389
2014-12-06,misiones,matutina,16,2209
2014-12-06,misiones,matutina,17,9019
2014-12-06,misiones,matutina,18,4668
2014-12-06,misiones,matutina,19,3591
2014-12-06,misiones,matutina,20,9481
2014-12-06,misiones,matutina,Letras,- - - 
2014-12-09,misiones,matutina, 1,7363
2014-12-09,misiones,matutina,2,0471
2014-12-09,misiones,matutina,3,8699
2014-12-09,misiones,matutina,4,3220
2014-12-09,misiones,matutina,5,9508
2014-12-09,misiones,matutina,6,8187
2014-12-09,misiones,matutina,7,7706
2014-12-09,misiones,matutina,8,3003
2014-12-09,misiones,matutina,9,0091
2014-12-09,misiones,matutina,10,2483
2014-12-09,misiones,matutina,11,8240
2014-12-09,misiones,matutina,12,3215
2014-12-09,misiones,matutina,13,8223
2014-12-09,misiones,matutina,14,6004
2014-12-09,misiones,matutina,15,1863
2014-12-09,misiones,matutina,16,9786
2014-12-09,misiones,matutina,17,9061
2014-12-09,misiones,matutina,18,0256
2014-12-09,misiones,matutina,19,0894
2014-12-09,misiones,matutina,20,3477
2014-12-09,misiones,matutina,Letras,- - - 
2014-12-10,misiones,matutina, 1,0644
2014-12-10,misiones,matutina,2,9043
2014-12-10,misiones,matutina,3,6448
2014-12-10,misiones,matutina,4,9344
2014-12-10,misiones,matutina,5,7554
2014-12-10,misiones,matutina,6,9651
2014-12-10,misiones,matutina,7,0236
2014-12-10,misiones,matutina,8,6006
2014-12-10,misiones,matutina,9,1576
2014-12-10,misiones,matutina,10,1266
2014-12-10,misiones,matutina,11,2249
2014-12-10,misiones,matutina,12,4057
2014-12-10,misiones,matutina,13,6474
2014-12-10,misiones,matutina,14,6946
2014-12-10,misiones,matutina,15,3744
2014-12-10,misiones,matutina,16,4321
